WND
"220,5,N,0015,5"
"260,5,N,0015,5"
"260,1,N,0015,1"
"010,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,1"
"999,9,C,0000,1"
"999,9,9,9999,9"
"310,5,N,0036,5"
"999,9,C,0000,5"
"300,5,N,0015,5"
"999,9,C,0000,5"
"270,5,N,0015,5"
"270,1,N,0015,1"
"999,9,C,0000,5"
"190,5,N,0015,5"
"150,5,N,0046,5"
"999,9,V,0015,5"
"170,5,N,0041,5"
"140,5,N,0051,5"
"140,1,N,0051,1"
"150,5,N,0036,5"
"120,5,N,0051,5"
"120,5,N,0062,5"
"110,5,N,0051,5"
"100,5,N,0051,5"
"110,5,N,0057,5"
"110,1,N,0057,1"
"120,5,N,0057,5"
"120,5,N,0041,5"
"120,5,N,0046,5"
"140,5,N,0057,5"
"130,5,N,0062,5"
"130,5,N,0051,5"
"130,1,N,0051,1"
"120,5,N,0072,5"
"999,9,9,9999,9"
"999,9,9,9999,9"
"130,5,N,0067,5"
"110,5,N,0057,5"
"120,5,N,0062,5"
"110,5,N,0057,5"
"110,5,N,0057,5"
"110,1,N,0057,1"
"100,5,N,0046,5"
"100,5,N,0051,5"
"110,5,N,0072,5"
"120,5,N,0046,5"
"120,5,N,0051,5"
"100,5,N,0046,5"
"100,1,N,0046,1"
"110,5,N,0046,5"
"280,5,N,0021,5"
"290,5,N,0026,5"
"290,5,N,0021,5"
"280,5,N,0021,5"
"270,5,N,0015,5"
"270,1,N,0015,1"
"340,5,N,0021,5"
"280,5,N,0036,5"
"300,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"080,5,N,0015,5"
"080,1,N,0015,1"
"999,9,C,0000,5"
"999,9,9,9999,9"
"290,5,N,0021,5"
"270,5,N,0021,5"
"999,9,C,0000,5"
"330,5,N,0015,5"
"330,5,N,0031,5"
"330,1,N,0031,1"
"130,5,N,0026,5"
"120,5,N,0015,5"
"110,5,N,0015,5"
"110,5,N,0015,5"
"100,5,N,0026,5"
"999,9,C,0000,5"
"999,9,C,0000,1"
"999,9,C,0000,5"
"310,5,N,0067,5"
"310,5,N,0062,5"
"300,5,N,0051,5"
"310,5,N,0051,5"
"120,5,N,0026,5"
"110,5,N,0031,5"
"340,5,N,0021,5"
"270,5,N,0057,5"
"270,1,N,0057,1"
"330,5,N,0041,5"
"320,5,N,0088,5"
"330,5,N,0046,5"
"340,5,N,0051,5"
"340,5,N,0046,5"
"330,5,N,0051,5"
"310,5,N,0072,5"
"320,5,N,0062,5"
"330,5,N,0046,5"
"360,5,N,0031,5"
"360,5,N,0041,5"
"130,5,N,0021,5"
"999,9,C,0000,5"
"999,9,C,0000,1"
"220,5,N,0031,5"
"999,9,9,9999,9"
"260,5,N,0015,5"
"350,5,N,0021,5"
"100,5,N,0026,5"
"100,5,N,0026,5"
"120,5,N,0015,5"
"240,5,N,0015,5"
"240,1,N,0015,1"
"999,9,C,0000,5"
"999,9,C,0000,5"
"250,5,N,0015,5"
"210,5,N,0021,5"
"360,5,N,0015,5"
"260,5,N,0021,5"
"260,1,N,0021,1"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"280,5,N,0036,5"
"290,5,N,0021,5"
"280,5,N,0021,5"
"270,5,N,0015,5"
"260,5,N,0015,5"
"260,5,N,0021,5"
"270,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"290,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"290,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"300,5,N,0021,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"310,5,N,0015,5"
"310,1,N,0015,1"
"310,5,N,0026,5"
"330,5,N,0021,5"
"320,5,N,0015,5"
"320,5,N,0021,5"
"300,5,N,0026,5"
"290,5,N,0026,5"
"290,5,N,0036,5"
"290,5,N,0041,5"
"290,5,N,0036,5"
"320,5,N,0026,5"
"310,5,N,0026,5"
"300,5,N,0031,5"
"300,5,N,0026,5"
"310,5,N,0021,5"
"260,5,N,0021,5"
"270,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,1"
"999,9,C,0000,5"
"999,9,9,9999,9"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"060,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,1"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"280,5,N,0015,5"
"999,9,C,0000,5"
"210,5,N,0015,5"
"210,1,N,0015,1"
"999,9,C,0000,5"
"330,5,N,0051,5"
"340,5,N,0036,5"
"340,5,N,0031,5"
"330,5,N,0026,5"
"340,5,N,0026,5"
"340,5,N,0031,5"
"340,5,N,0036,5"
"340,5,N,0031,5"
"340,5,N,0036,5"
"340,5,N,0031,5"
"350,5,N,0031,5"
"340,5,N,0031,5"
"340,5,N,0026,5"
"330,5,N,0026,5"
"330,5,N,0026,5"
"330,5,N,0031,5"
"330,5,N,0026,5"
"290,5,N,0015,5"
"290,1,N,0015,1"
"240,5,N,0015,5"
"999,9,C,0000,5"
"340,5,N,0021,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"260,5,N,0026,5"
"260,1,N,0026,1"
"999,9,C,0000,5"
"070,5,N,0015,5"
"999,9,9,9999,9"
"999,9,C,0000,5"
"120,5,N,0015,5"
"999,9,C,0000,5"
"110,5,N,0015,5"
"120,5,N,0026,5"
"110,5,N,0031,5"
"110,5,N,0026,5"
"110,5,N,0036,5"
"110,5,N,0026,5"
"110,5,N,0026,5"
"120,5,N,0031,5"
"120,5,N,0031,5"
"110,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,1"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"250,5,N,0015,5"
"250,5,N,0021,5"
"290,5,N,0021,5"
"300,5,N,0021,5"
"300,5,N,0021,5"
"300,5,N,0026,5"
"310,5,N,0015,5"
"300,5,N,0021,5"
"290,5,N,0021,5"
"300,5,N,0015,5"
"320,5,N,0021,5"
"300,5,N,0021,5"
"300,5,N,0021,5"
"270,5,N,0015,5"
"250,5,N,0021,5"
"250,5,N,0015,5"
"260,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"180,5,N,0015,5"
"090,5,N,0015,5"
"090,1,N,0015,1"
"220,5,N,0015,5"
"999,9,C,0000,5"
"340,5,N,0051,5"
"330,5,N,0036,5"
"320,5,N,0057,5"
"310,5,N,0062,5"
"310,5,N,0051,5"
"310,1,N,0051,1"
"310,5,N,0046,5"
"290,5,N,0062,5"
"300,5,N,0057,5"
"300,5,N,0051,5"
"340,5,N,0036,5"
"310,5,N,0051,5"
"300,5,N,0051,5"
"300,1,N,0051,1"
"350,5,N,0021,5"
"999,9,9,9999,9"
"090,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"070,5,N,0015,5"
"070,1,N,0015,1"
"999,9,C,0000,5"
"010,5,N,0041,5"
"020,5,N,0036,5"
"010,5,N,0036,5"
"020,5,N,0031,5"
"160,5,N,0021,5"
"170,5,N,0021,5"
"180,5,N,0021,5"
"190,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,1"
"999,9,C,0000,5"
"999,9,C,0000,5"
"270,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"180,5,N,0015,5"
"200,5,N,0015,5"
"190,5,N,0015,5"
"999,9,C,0000,5"
"060,5,N,0015,5"
"350,5,N,0021,5"
"010,5,N,0026,5"
"340,5,N,0021,5"
"999,9,C,0000,5"
"160,5,N,0031,5"
"160,1,N,0031,1"
"130,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"360,5,N,0015,5"
"360,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"360,5,N,0015,5"
"999,9,C,0000,5"
"350,5,N,0021,5"
"270,5,N,0031,5"
"280,5,N,0026,5"
"280,5,N,0026,5"
"300,5,N,0021,5"
"340,5,N,0021,5"
"360,5,N,0015,5"
"340,1,N,0021,1"
"999,9,C,0000,5"
"999,9,C,0000,5"
"330,5,N,0015,5"
"350,5,N,0021,5"
"020,5,N,0026,5"
"010,5,N,0015,5"
"999,9,C,0000,5"
"260,5,N,0057,5"
"999,9,9,9999,9"
"290,5,N,0021,5"
"300,5,N,0015,5"
"290,5,N,0021,5"
"310,5,N,0031,5"
"350,5,N,0015,5"
"330,5,N,0015,5"
"320,5,N,0021,5"
"300,5,N,0026,5"
"290,5,N,0031,5"
"300,5,N,0041,5"
"320,5,N,0051,5"
"320,5,N,0046,5"
"320,5,N,0051,5"
"330,5,N,0062,5"
"310,5,N,0041,5"
"310,5,N,0062,5"
"310,5,N,0057,5"
"300,5,N,0036,5"
"330,5,N,0031,5"
"340,5,N,0015,5"
"999,9,V,0015,5"
"360,5,N,0031,5"
"360,1,N,0031,1"
"999,9,V,0026,5"
"150,5,N,0046,5"
"100,5,N,0057,5"
"120,5,N,0072,5"
"110,5,N,0077,5"
"110,5,N,0088,5"
"110,5,N,0103,5"
"110,1,N,0103,1"
"110,5,N,0072,5"
"110,5,N,0072,5"
"120,5,N,0062,5"
"120,5,N,0057,5"
"120,5,N,0041,5"
"130,5,N,0041,5"
"130,1,N,0041,1"
"120,5,N,0041,5"
"140,5,N,0046,5"
"120,5,N,0021,5"
"130,5,N,0036,5"
"120,5,N,0046,5"
"999,9,C,0000,5"
"999,9,C,0000,1"
"110,5,N,0051,5"
"999,9,9,9999,9"
"999,9,V,0021,5"
"050,5,N,0021,5"
"120,5,N,0036,5"
"120,5,N,0031,5"
"110,5,N,0026,5"
"090,5,N,0021,5"
"999,9,C,0000,5"
"090,5,N,0031,5"
"999,9,C,0000,5"
"140,5,N,0015,5"
"140,1,N,0015,1"
"120,5,N,0015,5"
"110,5,N,0021,5"
"999,9,C,0000,5"
"180,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,1"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"200,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"150,5,N,0026,5"
"150,5,N,0026,5"
"130,5,N,0021,5"
"120,5,N,0015,5"
"210,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"280,5,N,0021,5"
"290,5,N,0015,5"
"280,5,N,0015,5"
"240,5,N,0026,5"
"230,5,N,0026,5"
"230,5,N,0021,5"
"220,5,N,0015,5"
"180,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,1"
"999,9,C,0000,5"
"110,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"070,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"080,5,N,0015,5"
"080,5,N,0015,5"
"120,5,N,0026,5"
"120,5,N,0031,5"
"120,5,N,0031,5"
"120,5,N,0026,5"
"110,5,N,0026,5"
"110,1,N,0026,1"
"140,5,N,0031,5"
"140,5,N,0026,5"
"999,9,9,9999,9"
"140,5,N,0031,5"
"140,5,N,0026,5"
"130,5,N,0021,5"
"999,9,C,0000,5"
"110,5,N,0021,5"
"110,5,N,0015,5"
"150,5,N,0026,5"
"120,5,N,0021,5"
"150,5,N,0031,5"
"160,5,N,0026,5"
"160,5,N,0026,5"
"130,5,N,0031,5"
"130,5,N,0031,5"
"120,5,N,0036,5"
"120,5,N,0026,5"
"130,5,N,0041,5"
"130,1,N,0041,1"
"130,5,N,0057,5"
"130,5,N,0036,5"
"999,9,C,0000,5"
"130,5,N,0036,5"
"999,9,C,0000,5"
"120,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,1"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"180,5,N,0015,5"
"999,9,V,0015,5"
"300,5,N,0046,5"
"310,5,N,0041,5"
"320,5,N,0051,5"
"090,5,N,0015,5"
"010,5,N,0046,5"
"999,9,V,0026,5"
"360,5,N,0015,5"
"360,1,N,0015,1"
"350,5,N,0021,5"
"320,5,N,0031,5"
"320,5,N,0026,5"
"350,5,N,0026,5"
"350,5,N,0031,5"
"010,5,N,0021,5"
"360,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"210,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"330,5,N,0015,5"
"320,5,N,0015,5"
"320,1,N,0015,1"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,9,9999,9"
"999,9,C,0000,5"
"240,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"190,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"010,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"260,5,N,0015,5"
"999,9,C,0000,5"
"180,5,N,0021,5"
"170,5,N,0026,5"
"999,9,C,0000,5"
"280,5,N,0026,5"
"340,5,N,0036,5"
"350,5,N,0041,5"
"010,5,N,0046,5"
"360,5,N,0036,5"
"310,5,N,0031,5"
"330,5,N,0015,5"
"330,1,N,0015,1"
"340,5,N,0021,5"
"010,5,N,0041,5"
"010,5,N,0036,5"
"350,5,N,0026,5"
"350,5,N,0021,5"
"340,5,N,0021,5"
"260,5,N,0015,5"
"999,9,C,0000,5"
"240,5,N,0021,5"
"240,5,N,0021,5"
"220,5,N,0015,5"
"230,5,N,0015,5"
"999,9,C,0000,5"
"070,5,N,0015,5"
"040,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,9,9999,9"
"320,5,N,0015,5"
"320,5,N,0015,5"
"350,5,N,0031,5"
"360,5,N,0051,5"
"010,5,N,0046,5"
"130,5,N,0031,5"
"110,5,N,0031,5"
"110,5,N,0036,5"
"120,5,N,0021,5"
"140,5,N,0031,5"
"150,5,N,0031,5"
"120,5,N,0026,5"
"140,5,N,0021,5"
"130,5,N,0021,5"
"130,5,N,0021,5"
"140,5,N,0021,5"
"999,9,C,0000,5"
"120,5,N,0046,5"
"110,5,N,0062,5"
"100,5,N,0057,5"
"100,5,N,0057,5"
"110,5,N,0077,5"
"120,5,N,0077,5"
"110,5,N,0077,5"
"110,5,N,0051,5"
"110,5,N,0036,5"
"100,5,N,0051,5"
"100,5,N,0046,5"
"110,5,N,0057,5"
"100,5,N,0046,5"
"090,5,N,0046,5"
"120,5,N,0072,5"
"110,5,N,0067,5"
"120,5,N,0077,5"
"120,5,N,0072,5"
"110,5,N,0062,5"
"110,5,N,0077,5"
"110,5,N,0067,5"
"110,5,N,0088,5"
"110,5,N,0072,5"
"110,5,N,0077,5"
"110,5,N,0072,5"
"100,5,N,0077,5"
"110,5,N,0062,5"
"120,5,N,0062,5"
"110,5,N,0062,5"
"110,5,N,0093,5"
"110,5,N,0082,5"
"110,5,N,0082,5"
"120,5,N,0072,5"
"110,5,N,0082,5"
"110,5,N,0093,5"
"120,5,N,0088,5"
"110,5,N,0082,5"
"110,5,N,0077,5"
"120,5,N,0077,5"
"120,5,N,0088,5"
"110,5,N,0093,5"
"110,5,N,0077,5"
"120,5,N,0067,5"
"110,5,N,0051,5"
"120,5,N,0072,5"
"110,5,N,0082,5"
"110,5,N,0082,5"
"120,5,N,0072,5"
"120,5,N,0062,5"
"120,5,N,0088,5"
"120,5,N,0088,5"
"999,9,9,9999,9"
"120,5,N,0082,5"
"120,5,N,0088,5"
"120,5,N,0088,5"
"110,5,N,0082,5"
"120,5,N,0088,5"
"110,5,N,0093,5"
"110,5,N,0088,5"
"100,5,N,0057,5"
"110,5,N,0098,5"
"100,5,N,0036,5"
"100,5,N,0062,5"
"120,5,N,0098,5"
"110,5,N,0072,5"
"100,5,N,0051,5"
"110,5,N,0057,5"
"360,5,N,0031,5"
"350,5,N,0026,5"
"100,5,N,0031,5"
"110,5,N,0062,5"
"130,5,N,0057,5"
"150,5,N,0041,5"
"140,5,N,0057,5"
"160,5,N,0051,5"
"110,5,N,0072,5"
"999,9,9,9999,9"
"110,5,N,0098,5"
"110,5,N,0098,5"
"120,5,N,0103,5"
"110,5,N,0093,5"
"120,5,N,0113,5"
"120,1,N,0113,1"
"120,5,N,0098,5"
"120,5,N,0124,5"
"120,5,N,0113,5"
"120,5,N,0108,5"
"120,5,N,0124,5"
"120,5,N,0108,5"
"120,1,N,0108,1"
"130,5,N,0103,5"
"120,5,N,0103,5"
"130,5,N,0088,5"
"140,5,N,0088,5"
"130,5,N,0088,5"
"140,5,N,0077,5"
"140,1,N,0077,1"
"130,5,N,0082,5"
"130,5,N,0082,5"
"110,5,N,0093,5"
"120,5,N,0098,5"
"120,5,N,0088,5"
"130,5,N,0077,5"
"130,1,N,0077,1"
"120,5,N,0088,5"
"999,9,9,9999,9"
"110,5,N,0082,5"
"110,5,N,0082,5"
"110,5,N,0093,5"
"120,5,N,0082,5"
"110,5,N,0098,5"
"110,1,N,0098,1"
"130,5,N,0082,5"
"120,5,N,0077,5"
"120,5,N,0082,5"
"120,5,N,0103,5"
"120,5,N,0082,5"
"120,5,N,0067,5"
"120,1,N,0067,1"
"130,5,N,0057,5"
"120,5,N,0057,5"
"110,5,N,0051,5"
"110,5,N,0062,5"
"120,5,N,0026,5"
"120,5,N,0031,5"
"220,5,N,0021,5"
"240,5,N,0015,5"
"300,5,N,0015,5"
"300,5,N,0026,5"
"280,5,N,0026,5"
"290,5,N,0026,5"
"300,5,N,0021,5"
"290,5,N,0021,5"
"290,5,N,0021,5"
"290,5,N,0015,5"
"270,5,N,0015,5"
"270,5,N,0015,5"
"280,5,N,0021,5"
"280,1,N,0021,1"
"270,5,N,0021,5"
"270,5,N,0021,5"
"270,5,N,0021,5"
"280,5,N,0015,5"
"270,5,N,0015,5"
"270,5,N,0015,5"
"280,5,N,0015,5"
"270,5,N,0015,5"
"270,5,N,0015,5"
"260,5,N,0015,5"
"270,5,N,0015,5"
"260,5,N,0015,5"
"270,5,N,0015,5"
"270,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"240,5,N,0015,5"
"240,1,N,0015,1"
"999,9,C,0000,5"
"999,9,9,9999,9"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"250,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,1"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"280,5,N,0015,5"
"290,5,N,0015,5"
"280,5,N,0015,5"
"290,5,N,0021,5"
"300,5,N,0021,5"
"300,5,N,0015,5"
"290,5,N,0015,5"
"290,5,N,0015,5"
"290,1,N,0015,1"
"280,5,N,0015,5"
"999,9,C,0000,5"
"280,5,N,0015,5"
"290,5,N,0015,5"
"290,5,N,0015,5"
"280,5,N,0021,5"
"280,5,N,0021,5"
"280,5,N,0021,5"
"290,5,N,0015,5"
"290,5,N,0021,5"
"270,5,N,0021,5"
"280,5,N,0015,5"
"280,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"250,5,N,0015,5"
"250,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,1"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,1"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,9,9999,9"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"130,5,N,0021,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,1"
"999,9,C,0000,5"
"140,5,N,0021,5"
"140,5,N,0021,5"
"120,5,N,0021,5"
"110,5,N,0015,5"
"120,5,N,0026,5"
"120,5,N,0026,5"
"130,5,N,0021,5"
"120,5,N,0015,5"
"140,5,N,0015,5"
"130,5,N,0026,5"
"130,5,N,0026,5"
"130,5,N,0021,5"
"130,5,N,0021,5"
"140,5,N,0015,5"
"110,5,N,0021,5"
"120,5,N,0021,5"
"110,5,N,0015,5"
"110,5,N,0021,5"
"130,5,N,0015,5"
"130,5,N,0021,5"
"130,1,N,0021,1"
"140,5,N,0015,5"
"150,5,N,0015,5"
"150,5,N,0015,5"
"130,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,1"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,1"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,9,9999,9"
"999,9,C,0000,5"
"170,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"230,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"230,5,N,0026,5"
"260,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"010,5,N,0015,5"
"010,5,N,0015,5"
"010,5,N,0015,5"
"010,5,N,0015,5"
"010,1,N,0015,1"
"040,5,N,0015,5"
"030,5,N,0015,5"
"020,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"250,5,N,0015,5"
"260,5,N,0021,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"250,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"190,5,N,0026,5"
"170,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,1"
"999,9,C,0000,5"
"999,9,C,0000,5"
"190,5,N,0015,5"
"260,5,N,0021,5"
"320,5,N,0046,5"
"340,5,N,0046,5"
"330,5,N,0051,5"
"330,1,N,0051,1"
"310,5,N,0026,5"
"260,5,N,0036,5"
"260,5,N,0031,5"
"260,5,N,0036,5"
"300,5,N,0057,5"
"280,5,N,0026,5"
"999,9,C,0000,5"
"340,5,N,0015,5"
"280,5,N,0031,5"
"280,1,N,0031,1"
"330,5,N,0036,5"
"999,9,9,9999,9"
"310,5,N,0021,5"
"290,5,N,0021,5"
"270,5,N,0021,5"
"340,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,1"
"999,9,C,0000,5"
"040,5,N,0015,5"
"100,5,N,0021,5"
"160,5,N,0046,5"
"130,5,N,0046,5"
"120,5,N,0041,5"
"120,1,N,0041,1"
"160,5,N,0067,5"
"160,5,N,0051,5"
"150,5,N,0031,5"
"160,5,N,0026,5"
"170,5,N,0036,5"
"130,5,N,0026,5"
"130,1,N,0026,1"
"999,9,C,0000,5"
"999,9,C,0000,5"
"190,5,N,0015,5"
"160,5,N,0031,5"
"140,5,N,0036,5"
"120,5,N,0051,5"
"120,1,N,0051,1"
"120,5,N,0036,5"
"140,5,N,0046,5"
"140,5,N,0041,5"
"170,5,N,0031,5"
"170,5,N,0036,5"
"999,9,9,9999,9"
"160,5,N,0036,5"
"170,5,N,0026,5"
"180,5,N,0031,5"
"999,9,C,0000,5"
"270,5,N,0015,5"
"300,5,N,0015,5"
"260,5,N,0021,5"
"290,5,N,0021,5"
"290,5,N,0021,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"320,5,N,0015,5"
"290,5,N,0015,5"
"330,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"160,5,N,0015,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"060,5,N,0015,5"
"999,9,C,0000,5"
"270,5,N,0021,5"
"999,9,C,0000,5"
"090,5,N,0031,5"
"130,5,N,0021,5"
"999,9,C,0000,5"
"999,9,C,0000,5"
"300,5,N,0026,5"
"360,5,N,0021,5"
"230,5,N,0015,5"
"340,5,N,0021,5"
"999,9,9,9999,9"
